label,trial_id,time,us_c0,pir_c0,us_c1,pir_c1,us_c2,pir_c2,us_c3,pir_c3,x,y
straight_walk,straight_walk_015,14.5,363.1,1,150.2,1,468.4,0,576.1,0,3.6033,0.51
straight_walk,straight_walk_015,14.6,353.8,0,153.1,1,477.8,0,572.0,0,3.5077,0.4706
straight_walk,straight_walk_015,14.7,353.5,0,150.8,1,483.7,0,569.8,0,3.484,0.4647
straight_walk,straight_walk_015,14.8,355.6,0,148.3,1,473.4,0,575.1,0,3.5521,0.464
straight_walk,straight_walk_015,14.9,359.5,0,150.7,1,475.6,0,574.9,0,3.5574,0.4801
straight_walk,straight_walk_015,15.0,366.0,0,153.8,1,468.2,0,572.2,0,3.5958,0.5579
straight_walk,straight_walk_015,15.1,366.0,0,149.5,1,474.5,0,578.9,0,3.6109,0.4827
straight_walk,straight_walk_015,15.2,364.5,0,144.1,1,473.5,0,580.1,0,3.6215,0.4641
straight_walk,straight_walk_015,15.3,364.9,0,146.6,1,473.8,0,581.2,0,3.6219,0.4593
straight_walk,straight_walk_015,15.4,358.4,0,143.8,1,472.3,0,587.9,0,3.6268,0.3775
straight_walk,straight_walk_015,15.5,375.0,0,135.8,1,474.9,0,588.7,0,3.7181,0.437
straight_walk,straight_walk_015,15.6,374.5,0,138.8,1,476.3,0,583.0,0,3.6833,0.4768
straight_walk,straight_walk_015,15.7,380.0,0,136.6,1,473.2,0,587.2,0,3.7412,0.4802
straight_walk,straight_walk_015,15.8,375.8,0,132.1,1,473.1,0,593.7,0,3.7538,0.4035
straight_walk,straight_walk_015,15.9,380.0,0,134.6,1,471.2,0,597.7,0,3.7923,0.4012
straight_walk,straight_walk_015,16.0,386.2,1,127.9,1,472.6,0,597.3,0,3.8302,0.4266
straight_walk,straight_walk_015,16.1,381.8,0,125.8,1,473.1,0,596.6,0,3.8064,0.4059
straight_walk,straight_walk_015,16.2,378.9,0,132.8,0,482.5,0,596.5,0,3.7492,0.3678
straight_walk,straight_walk_015,16.3,376.4,0,126.1,1,479.3,0,600.1,0,3.7733,0.3307
straight_walk,straight_walk_015,16.4,387.6,0,128.9,1,475.1,0,597.3,0,3.8274,0.426
straight_walk,straight_walk_015,16.5,386.1,0,117.4,1,481.9,0,607.2,0,3.8573,0.3079
straight_walk,straight_walk_015,16.6,389.5,1,120.7,1,465.7,0,598.4,0,3.8848,0.45
straight_walk,straight_walk_015,16.7,384.2,0,120.9,1,470.8,0,603.7,0,3.8627,0.3646
straight_walk,straight_walk_015,16.8,394.5,0,114.6,0,475.3,0,607.2,0,3.9257,0.3704
straight_walk,straight_walk_015,16.9,390.3,0,124.1,1,475.5,0,607.7,0,3.8901,0.3516
straight_walk,straight_walk_015,17.0,392.3,0,115.3,1,478.4,0,608.1,0,3.9073,0.3424
straight_walk,straight_walk_015,17.1,401.7,0,103.3,1,480.6,0,620.3,0,4.0173,0.2764
straight_walk,straight_walk_015,17.2,402.3,0,99.6,1,480.4,0,622.6,0,4.0355,0.2581
straight_walk,straight_walk_015,17.3,397.9,0,108.4,1,485.7,0,611.2,0,3.9361,0.3174
straight_walk,straight_walk_015,17.4,402.5,0,107.5,1,482.1,0,614.7,0,3.9878,0.3251
straight_walk,straight_walk_015,17.5,399.1,0,105.6,0,475.1,0,611.1,0,3.9801,0.3574
straight_walk,straight_walk_015,17.6,406.5,0,98.9,1,473.8,0,622.6,0,4.0804,0.3014
straight_walk,straight_walk_015,17.7,413.2,0,100.5,1,473.5,0,614.0,0,4.0797,0.4112
straight_walk,straight_walk_015,17.8,413.7,0,91.9,1,471.8,0,624.8,0,4.1436,0.3248
straight_walk,straight_walk_015,17.9,417.4,0,92.1,1,483.6,0,622.2,1,4.1159,0.3296
straight_walk,straight_walk_015,18.0,413.7,0,86.0,1,477.3,0,624.1,0,4.1305,0.3089
straight_walk,straight_walk_015,18.1,412.8,0,95.5,1,473.3,0,621.1,0,4.1143,0.3483
straight_walk,straight_walk_015,18.2,415.2,0,93.6,1,476.5,0,630.8,0,4.1606,0.2691
straight_walk,straight_walk_015,18.3,425.7,0,81.7,0,479.7,1,630.5,0,4.222,0.3135
straight_walk,straight_walk_015,18.4,424.4,0,87.8,0,474.9,0,631.0,0,4.2246,0.3201
straight_walk,straight_walk_015,18.5,422.1,0,85.4,1,476.8,0,638.7,0,4.2408,0.2348
straight_walk,straight_walk_015,18.6,422.3,0,80.7,1,477.5,0,634.9,0,4.2296,0.2634
straight_walk,straight_walk_015,18.7,425.7,0,75.6,1,485.7,0,639.1,0,4.2452,0.2177
straight_walk,straight_walk_015,18.8,423.5,0,80.8,1,473.4,0,632.2,0,4.238,0.3058
straight_walk,straight_walk_015,18.9,430.8,0,66.9,1,481.6,0,646.9,0,4.3291,0.1893
straight_walk,straight_walk_015,19.0,432.0,0,72.3,1,486.8,0,649.3,0,4.3247,0.1607
straight_walk,straight_walk_015,19.1,432.1,0,72.5,1,469.2,0,639.4,0,4.3389,0.3036
straight_walk,straight_walk_015,19.2,433.2,0,70.2,1,486.8,0,644.9,0,4.315,0.2048
straight_walk,straight_walk_015,19.3,436.6,0,70.9,1,476.5,0,642.4,0,4.3561,0.2799
straight_walk,straight_walk_015,19.4,443.9,0,61.3,1,484.3,0,650.2,0,4.4157,0.2254
straight_walk,straight_walk_015,19.5,440.8,0,64.6,1,483.5,0,649.5,0,4.395,0.2178
straight_walk,straight_walk_015,19.6,443.4,0,58.5,1,476.5,0,653.8,0,4.4562,0.2154
straight_walk,straight_walk_015,19.7,444.7,0,65.1,1,483.3,0,650.8,0,4.4234,0.2311
straight_walk,straight_walk_015,19.8,444.6,0,59.3,1,476.6,0,643.8,0,4.4187,0.3087
straight_walk,straight_walk_015,19.9,451.1,0,50.8,1,488.9,0,658.5,0,4.4876,0.1778
straight_walk,straight_walk_016,0.0,561.3,0,440.4,0,154.6,1,379.7,0,3.7083,4.2064
straight_walk,straight_walk_016,0.1,562.5,0,442.6,0,152.4,1,369.7,0,3.6813,4.2735
straight_walk,straight_walk_016,0.2,569.5,0,442.5,0,144.5,1,377.2,0,3.7611,4.2965
straight_walk,straight_walk_016,0.3,555.1,0,433.5,0,161.5,1,383.8,0,3.7055,4.1116
straight_walk,straight_walk_016,0.4,559.5,0,443.9,0,153.6,1,374.5,0,3.6621,4.2298
straight_walk,straight_walk_016,0.5,551.8,0,436.9,0,156.5,1,376.8,0,3.6489,4.1382
straight_walk,straight_walk_016,0.6,560.2,0,431.9,0,160.9,1,381.4,0,3.7468,4.1576
straight_walk,straight_walk_016,0.7,555.0,0,444.2,0,154.1,1,377.6,0,3.6335,4.1816
straight_walk,straight_walk_016,0.8,556.4,0,427.9,0,146.9,1,389.2,1,3.7759,4.0928
straight_walk,straight_walk_016,0.9,551.7,0,433.5,0,160.8,1,378.8,0,3.668,4.1126
straight_walk,straight_walk_016,1.0,557.1,0,425.8,0,154.0,1,379.1,0,3.76,4.1361
straight_walk,straight_walk_016,1.1,545.3,0,424.7,0,162.2,1,380.9,0,3.6757,4.0281
straight_walk,straight_walk_016,1.2,556.2,0,422.6,0,153.6,1,391.1,0,3.8035,4.0597
straight_walk,straight_walk_016,1.3,553.8,0,422.1,0,154.1,1,389.5,0,3.7835,4.0475
straight_walk,straight_walk_016,1.4,541.7,0,416.6,0,158.5,1,395.9,0,3.7378,3.9056
straight_walk,straight_walk_016,1.5,550.1,0,421.9,0,154.6,1,387.8,0,3.7522,4.0289
straight_walk,straight_walk_016,1.6,550.4,0,427.7,0,155.5,1,386.6,0,3.7176,4.052
straight_walk,straight_walk_016,1.7,546.5,0,413.6,1,163.5,1,388.2,0,3.7641,3.9672
straight_walk,straight_walk_016,1.8,544.8,0,415.2,0,160.9,1,392.8,1,3.7574,3.9383
straight_walk,straight_walk_016,1.9,542.0,0,414.4,0,162.6,1,386.3,0,3.7229,3.9473
straight_walk,straight_walk_016,2.0,547.7,0,412.2,1,157.9,1,389.8,0,3.7906,3.9705
straight_walk,straight_walk_016,2.1,548.8,0,403.2,0,162.6,1,392.1,0,3.8486,3.9369
straight_walk,straight_walk_016,2.2,544.7,0,412.8,0,158.4,1,389.7,0,3.7648,3.9498
straight_walk,straight_walk_016,2.3,541.4,0,406.2,1,163.0,1,398.5,0,3.7946,3.8567
straight_walk,straight_walk_016,2.4,539.5,0,401.7,0,165.5,1,398.4,1,3.8021,3.8287
straight_walk,straight_walk_016,2.5,546.4,0,404.1,0,160.3,1,400.8,0,3.851,3.8778
straight_walk,straight_walk_016,2.6,548.2,0,407.9,0,168.5,1,397.6,0,3.8268,3.9096
straight_walk,straight_walk_016,2.7,534.7,0,393.7,0,175.2,1,398.8,0,3.8007,3.7604
straight_walk,straight_walk_016,2.8,538.2,0,392.4,0,164.8,1,395.7,0,3.8359,3.8096
straight_walk,straight_walk_016,2.9,537.2,0,410.1,0,174.2,1,395.7,0,3.7233,3.8394
straight_walk,straight_walk_016,3.0,547.3,0,395.6,0,163.9,1,400.4,0,3.8988,3.8605
straight_walk,straight_walk_016,3.1,540.9,0,395.7,0,162.0,1,403.7,0,3.8623,3.7983
straight_walk,straight_walk_016,3.2,537.6,0,396.1,0,165.4,1,404.4,0,3.8346,3.768
straight_walk,straight_walk_016,3.3,539.1,0,391.8,0,172.6,1,404.6,1,3.8605,3.7581
straight_walk,straight_walk_016,3.4,542.0,0,393.4,0,173.9,1,408.7,0,3.883,3.7604
straight_walk,straight_walk_016,3.5,540.6,0,386.2,0,175.7,1,405.6,0,3.8993,3.7456
straight_walk,straight_walk_016,3.6,534.3,0,387.8,0,170.0,1,412.9,0,3.8729,3.6715
straight_walk,straight_walk_016,3.7,535.5,0,385.0,0,174.5,1,414.2,0,3.8938,3.66
straight_walk,straight_walk_016,3.8,535.7,0,386.8,0,177.8,1,410.7,0,3.8727,3.6823
straight_walk,straight_walk_016,3.9,534.1,0,386.2,0,177.2,1,414.2,0,3.8744,3.6503
straight_walk,straight_walk_016,4.0,530.7,0,386.3,0,171.1,1,410.4,0,3.8469,3.6546
straight_walk,straight_walk_016,4.1,530.8,0,373.6,0,173.9,1,420.7,0,3.9375,3.5628
straight_walk,straight_walk_016,4.2,530.7,0,376.3,0,179.0,1,418.9,0,3.9115,3.5726
straight_walk,straight_walk_016,4.3,532.4,0,380.5,0,177.8,1,421.4,0,3.9111,3.5835
straight_walk,straight_walk_016,4.4,531.3,0,374.5,0,177.8,1,417.0,0,3.9213,3.585
straight_walk,straight_walk_016,4.5,534.1,0,378.2,0,177.1,1,414.2,0,3.9154,3.6303
straight_walk,straight_walk_016,4.6,529.9,1,369.1,0,180.1,1,415.5,0,3.931,3.5673
straight_walk,straight_walk_016,4.7,531.0,0,367.5,0,176.4,1,422.4,0,3.9708,3.5369
straight_walk,straight_walk_016,4.8,528.7,1,367.2,0,168.9,1,420.7,0,3.96,3.5383
straight_walk,straight_walk_016,4.9,528.5,0,363.5,0,184.6,1,423.0,0,3.9636,3.4956
straight_walk,straight_walk_016,5.0,522.3,0,363.7,0,181.7,1,432.5,0,3.9505,3.4028
straight_walk,straight_walk_016,5.1,524.1,0,361.3,0,178.2,1,424.8,0,3.9569,3.4577
straight_walk,straight_walk_016,5.2,529.0,0,368.6,0,185.2,1,421.7,0,3.9382,3.5185
straight_walk,straight_walk_016,5.3,532.2,0,358.5,0,179.8,1,430.4,0,4.0415,3.4742
straight_walk,straight_walk_016,5.4,528.8,0,349.2,0,188.9,1,434.6,0,4.0616,3.3922
straight_walk,straight_walk_016,5.5,526.6,0,366.4,0,182.1,1,425.4,0,3.9467,3.4796
straight_walk,straight_walk_016,5.6,528.6,0,356.0,0,181.3,1,431.3,0,4.0283,3.4355
straight_walk,straight_walk_016,5.7,522.3,0,358.9,0,183.7,1,425.6,0,3.951,3.4277
straight_walk,straight_walk_016,5.8,529.5,0,352.4,0,189.5,1,430.2,0,4.0385,3.4298
straight_walk,straight_walk_016,5.9,521.7,0,345.1,0,192.6,1,435.5,0,4.0289,3.3233
straight_walk,straight_walk_016,6.0,519.9,0,353.8,0,194.7,1,430.1,0,3.9581,3.3598
straight_walk,straight_walk_016,6.1,523.6,0,346.3,0,193.3,0,437.9,0,4.0435,3.3246
straight_walk,straight_walk_016,6.2,518.7,0,338.1,0,199.0,1,436.8,0,4.0357,3.2707
straight_walk,straight_walk_016,6.3,521.4,0,346.5,0,196.5,1,438.8,0,4.025,3.3007
straight_walk,straight_walk_016,6.4,518.3,0,338.0,0,195.1,1,440.5,0,4.0496,3.2514
straight_walk,straight_walk_016,6.5,510.8,0,340.2,0,202.8,1,430.8,0,3.9494,3.251
straight_walk,straight_walk_016,6.6,518.9,0,338.1,0,196.4,1,439.1,0,4.0468,3.2617
straight_walk,straight_walk_016,6.7,523.6,0,337.2,0,200.6,1,440.6,1,4.0825,3.2784
straight_walk,straight_walk_016,6.8,520.6,1,335.2,0,197.8,1,443.0,1,4.0813,3.2429
straight_walk,straight_walk_016,6.9,517.6,0,334.0,0,202.1,1,448.4,0,4.0766,3.1811
straight_walk,straight_walk_016,7.0,526.6,0,331.1,0,203.0,1,448.3,0,4.1503,3.2374
straight_walk,straight_walk_016,7.1,522.5,0,341.3,0,198.5,1,448.7,0,4.0833,3.2347
straight_walk,straight_walk_016,7.2,521.5,0,334.4,0,202.1,1,442.1,0,4.0829,3.2464
straight_walk,straight_walk_016,7.3,520.9,0,323.6,0,211.4,1,454.5,0,4.1507,3.1321
straight_walk,straight_walk_016,7.4,516.3,0,323.4,0,203.0,1,451.3,0,4.1216,3.1306
straight_walk,straight_walk_016,7.5,510.3,0,325.5,0,209.5,1,451.0,0,4.0617,3.0869
straight_walk,straight_walk_016,7.6,514.2,0,329.9,0,203.6,1,447.8,0,4.0671,3.1507
straight_walk,straight_walk_016,7.7,520.8,0,327.7,0,199.3,1,459.3,0,4.1628,3.1275
straight_walk,straight_walk_016,7.8,512.7,0,316.4,0,217.7,1,456.4,0,4.1214,3.0392
straight_walk,straight_walk_016,7.9,512.3,0,312.0,0,212.1,1,453.7,0,4.1374,3.0518
straight_walk,straight_walk_016,8.0,520.8,0,322.1,0,208.6,1,461.5,0,4.1818,3.0892
straight_walk,straight_walk_016,8.1,514.9,0,320.7,0,211.1,1,452.8,0,4.1172,3.0951
straight_walk,straight_walk_016,8.2,512.0,0,307.9,0,215.0,1,459.7,0,4.1662,3.001
straight_walk,straight_walk_016,8.3,500.8,0,314.3,0,220.1,1,455.1,0,4.0425,2.9589
straight_walk,straight_walk_016,8.4,512.7,0,308.4,0,219.7,1,459.6,0,4.1614,3.0002
straight_walk,straight_walk_016,8.5,510.6,0,306.7,0,221.4,1,464.5,0,4.1667,2.9494
straight_walk,straight_walk_016,8.6,508.3,0,303.9,0,225.9,1,466.7,0,4.1627,2.9088
straight_walk,straight_walk_016,8.7,514.4,0,307.1,0,217.0,1,469.4,0,4.213,2.9529
straight_walk,straight_walk_016,8.8,511.2,0,304.3,0,214.0,1,466.0,0,4.196,2.9504
straight_walk,straight_walk_016,8.9,511.1,0,300.6,0,224.9,0,479.1,0,4.2355,2.8439
straight_walk,straight_walk_016,9.0,512.2,0,302.6,0,225.8,1,464.4,0,4.1876,2.9468
straight_walk,straight_walk_016,9.1,501.7,0,298.4,0,231.3,1,469.2,0,4.1397,2.8283
straight_walk,straight_walk_016,9.2,509.8,0,296.9,0,236.5,1,476.3,0,4.2147,2.8272
straight_walk,straight_walk_016,9.3,507.3,0,295.1,0,232.1,1,466.6,0,4.1815,2.8755
straight_walk,straight_walk_016,9.4,510.1,0,296.7,0,227.2,1,477.4,0,4.2357,2.837
straight_walk,straight_walk_016,9.5,513.8,0,295.6,0,228.2,1,480.5,0,4.2737,2.8388
straight_walk,straight_walk_016,9.6,501.3,0,290.4,0,235.7,1,479.0,0,4.193,2.7415
straight_walk,straight_walk_016,9.7,509.2,0,285.4,0,230.7,1,477.6,1,4.2688,2.8021
straight_walk,straight_walk_016,9.8,510.4,0,277.1,0,233.4,1,480.7,0,4.3132,2.7705
straight_walk,straight_walk_016,9.9,496.5,0,281.0,0,239.9,1,477.6,0,4.1852,2.6939
straight_walk,straight_walk_016,10.0,507.5,0,283.6,0,240.4,1,483.3,0,4.2665,2.7349
straight_walk,straight_walk_016,10.1,506.0,0,291.7,0,237.6,1,474.2,0,4.2006,2.803
straight_walk,straight_walk_016,10.2,508.9,0,284.6,0,235.8,1,481.2,0,4.2731,2.7672
straight_walk,straight_walk_016,10.3,505.3,0,274.1,0,252.3,1,490.4,0,4.2907,2.6373
straight_walk,straight_walk_016,10.4,504.4,0,274.7,0,253.5,1,488.7,0,4.2748,2.641
straight_walk,straight_walk_016,10.5,500.9,0,275.1,0,245.2,1,482.6,0,4.2442,2.6723
straight_walk,straight_walk_016,10.6,500.6,0,276.0,0,247.7,1,493.9,0,4.271,2.594
straight_walk,straight_walk_016,10.7,502.8,0,272.5,0,249.6,1,490.0,0,4.2825,2.6247
straight_walk,straight_walk_016,10.8,508.1,1,264.2,0,249.8,0,500.0,0,4.3814,2.5792
straight_walk,straight_walk_016,10.9,505.9,0,273.8,0,244.0,1,490.1,0,4.3087,2.6563
straight_walk,straight_walk_016,11.0,504.8,0,267.0,0,251.0,0,495.1,0,4.3304,2.5921
straight_walk,straight_walk_016,11.1,501.9,0,266.3,0,256.7,0,491.3,0,4.2917,2.587
straight_walk,straight_walk_016,11.2,508.5,0,262.9,0,250.6,0,496.5,0,4.3757,2.6013
straight_walk,straight_walk_016,11.3,501.2,0,265.4,0,255.1,0,499.5,0,4.32,2.5293
straight_walk,straight_walk_016,11.4,492.3,0,259.9,1,259.1,0,497.7,0,4.2673,2.4658
straight_walk,straight_walk_016,11.5,500.6,0,267.9,0,248.8,0,495.0,0,4.3029,2.5703
straight_walk,straight_walk_016,11.6,501.4,0,264.3,0,248.2,0,501.6,0,4.3436,2.5258
straight_walk,straight_walk_016,11.7,493.2,0,262.8,0,260.3,0,501.5,0,4.2741,2.4493
straight_walk,straight_walk_016,11.8,495.2,0,256.0,0,260.9,0,509.1,0,4.3349,2.3987
straight_walk,straight_walk_016,11.9,498.2,0,251.5,0,268.5,0,502.9,0,4.3357,2.439
straight_walk,straight_walk_016,12.0,507.0,0,253.1,0,261.7,0,506.7,1,4.4144,2.4877
straight_walk,straight_walk_016,12.1,498.9,0,254.8,0,259.2,0,503.4,0,4.3471,2.4624
straight_walk,straight_walk_016,12.2,496.9,0,252.0,0,267.2,1,503.0,0,4.3276,2.4331
straight_walk,straight_walk_016,12.3,499.1,0,254.5,0,265.1,0,506.4,0,4.3491,2.433
straight_walk,straight_walk_016,12.4,496.6,0,247.9,1,273.4,0,505.7,0,4.3379,2.3953
straight_walk,straight_walk_016,12.5,510.0,0,244.3,1,265.1,0,514.9,0,4.486,2.4312
straight_walk,straight_walk_016,12.6,500.4,0,241.6,1,270.6,0,517.2,0,4.4276,2.3366
straight_walk,straight_walk_016,12.7,496.1,0,240.2,1,275.1,0,513.9,0,4.3846,2.3202
straight_walk,straight_walk_016,12.8,499.4,0,241.0,1,268.0,0,510.5,0,4.4046,2.3793
straight_walk,straight_walk_016,12.9,494.5,0,237.0,1,271.0,1,522.2,0,4.4202,2.2547
straight_walk,straight_walk_016,13.0,502.4,0,240.8,1,273.8,0,515.0,0,4.4306,2.358
straight_walk,straight_walk_016,13.1,493.6,0,230.5,1,284.2,0,518.8,1,4.3983,2.2376
straight_walk,straight_walk_016,13.2,503.7,0,229.0,1,276.7,0,517.6,0,4.4793,2.325
straight_walk,straight_walk_016,13.3,491.6,0,222.8,1,285.2,0,521.4,0,4.4153,2.193
straight_walk,straight_walk_016,13.4,500.4,0,228.4,1,280.7,0,524.3,0,4.4756,2.2482
straight_walk,straight_walk_016,13.5,495.9,0,230.9,1,281.8,0,527.4,0,4.4466,2.1984
straight_walk,straight_walk_016,13.6,494.9,0,229.2,1,286.7,0,523.9,0,4.4238,2.2043
straight_walk,straight_walk_016,13.7,499.8,0,234.2,1,284.8,0,527.6,0,4.4571,2.2215
straight_walk,straight_walk_016,13.8,495.0,0,221.6,1,291.9,0,523.7,0,4.4359,2.1849
straight_walk,straight_walk_016,13.9,494.4,0,227.9,0,285.6,0,525.9,0,4.4333,2.1869
straight_walk,straight_walk_016,14.0,497.4,1,224.1,1,290.6,0,528.0,0,4.4622,2.1764
straight_walk,straight_walk_016,14.1,494.6,0,222.2,1,291.3,0,532.1,0,4.463,2.1252
straight_walk,straight_walk_016,14.2,500.1,0,212.6,1,289.5,0,537.2,0,4.5481,2.1145
straight_walk,straight_walk_016,14.3,497.4,0,216.1,1,291.7,0,543.8,0,4.5403,2.0499
straight_walk,straight_walk_016,14.4,497.0,0,211.2,1,297.6,0,533.7,0,4.5033,2.1009
straight_walk,straight_walk_016,14.5,495.9,0,213.3,1,301.1,0,541.0,0,4.5092,2.0379
straight_walk,straight_walk_016,14.6,489.8,0,215.1,1,298.0,0,533.3,0,4.4432,2.0612
straight_walk,straight_walk_016,14.7,494.4,0,213.7,1,294.4,1,530.9,0,4.4758,2.114
straight_walk,straight_walk_016,14.8,489.7,0,207.8,1,301.0,0,538.7,1,4.476,2.0058
straight_walk,straight_walk_016,14.9,490.4,0,204.7,1,305.2,0,538.4,0,4.4797,1.9998
straight_walk,straight_walk_016,15.0,493.8,0,200.3,1,309.4,0,551.4,0,4.5523,1.9127
straight_walk,straight_walk_016,15.1,495.4,0,198.9,1,321.8,0,557.1,0,4.5617,1.8534
straight_walk,straight_walk_016,15.2,491.7,0,201.5,1,300.8,0,544.1,0,4.5258,1.9718
straight_walk,straight_walk_016,15.3,503.4,0,186.8,1,310.7,0,552.8,0,4.6538,1.9471
straight_walk,straight_walk_016,15.4,491.0,0,201.8,1,305.9,0,540.8,0,4.4985,1.9807
straight_walk,straight_walk_016,15.5,501.2,0,199.7,1,303.4,0,550.0,0,4.6107,1.984
straight_walk,straight_walk_016,15.6,502.9,0,192.5,1,309.9,0,558.4,0,4.6583,1.9108
straight_walk,straight_walk_016,15.7,500.7,0,191.3,1,312.0,0,552.1,0,4.6194,1.9366
straight_walk,straight_walk_016,15.8,485.9,0,191.6,1,312.8,0,551.7,0,4.5178,1.8415
straight_walk,straight_walk_016,15.9,489.8,0,190.0,1,317.1,0,551.7,0,4.538,1.8553
straight_walk,straight_walk_016,16.0,490.7,0,192.1,1,321.4,1,553.0,0,4.534,1.8447
straight_walk,straight_walk_016,16.1,500.8,0,181.6,1,331.4,0,559.7,0,4.6303,1.8274
straight_walk,straight_walk_016,16.2,492.4,0,181.9,0,324.2,0,557.9,0,4.5831,1.8008
straight_walk,straight_walk_016,16.3,491.1,0,189.9,1,317.8,0,560.2,0,4.5769,1.7998
straight_walk,straight_walk_016,16.4,495.1,0,189.7,1,321.9,0,561.0,0,4.5975,1.8106
straight_walk,straight_walk_016,16.5,486.2,0,173.0,1,336.9,0,557.8,0,4.5351,1.7233
straight_walk,straight_walk_016,16.6,504.3,0,188.8,1,319.4,0,563.3,0,4.6755,1.8586
straight_walk,straight_walk_016,16.7,498.4,0,172.7,1,327.6,0,567.5,0,4.6732,1.7508
straight_walk,straight_walk_016,16.8,490.4,0,181.2,1,327.6,0,566.2,0,4.5953,1.7175
straight_walk,straight_walk_016,16.9,491.8,0,172.8,1,338.7,0,564.4,0,4.5927,1.706
straight_walk,straight_walk_016,17.0,497.3,0,167.1,0,332.0,1,575.5,0,4.699,1.6662
straight_walk,straight_walk_016,17.1,487.4,0,173.7,0,328.8,0,558.4,0,4.5615,1.7452
straight_walk,straight_walk_016,17.2,486.8,0,166.9,1,340.9,0,574.8,0,4.6076,1.5828
straight_walk,straight_walk_016,17.3,492.7,0,173.6,1,335.0,0,572.8,0,4.6371,1.6573
straight_walk,straight_walk_016,17.4,492.7,0,164.5,1,336.3,0,576.4,0,4.668,1.6164
straight_walk,straight_walk_016,17.5,497.1,0,162.9,1,341.7,0,581.0,0,4.7063,1.5963
straight_walk,straight_walk_016,17.6,492.2,0,169.5,1,337.2,0,571.5,0,4.6332,1.6546
straight_walk,straight_walk_016,17.7,498.2,0,163.2,1,339.0,0,582.7,0,4.7261,1.5967
straight_walk,straight_walk_016,17.8,497.5,0,156.1,1,345.5,0,578.1,0,4.7038,1.6049
straight_walk,straight_walk_016,17.9,489.9,0,161.7,1,342.5,0,577.6,0,4.6468,1.5714
straight_walk,straight_walk_016,18.0,496.2,0,157.7,1,348.5,0,577.5,0,4.6826,1.5956
straight_walk,straight_walk_016,18.1,486.9,0,158.1,1,349.2,0,579.5,0,4.6268,1.5187
straight_walk,straight_walk_016,18.2,490.8,0,158.5,1,348.4,0,581.4,1,4.6606,1.5313
straight_walk,straight_walk_016,18.3,503.7,0,157.3,1,343.4,0,593.0,0,4.8057,1.5366
straight_walk,straight_walk_016,18.4,496.7,0,148.0,1,351.6,0,587.9,0,4.7389,1.5017
straight_walk,straight_walk_016,18.5,500.2,0,151.2,1,354.6,0,591.5,0,4.7624,1.4926
straight_walk,straight_walk_016,18.6,494.3,0,154.6,1,352.0,0,596.9,0,4.7438,1.4203
straight_walk,straight_walk_016,18.7,490.5,0,151.2,1,355.6,0,584.8,0,4.6701,1.4788
straight_walk,straight_walk_016,18.8,495.3,0,142.1,1,357.1,0,589.8,0,4.7354,1.4586
straight_walk,straight_walk_016,18.9,496.8,0,145.9,1,355.2,0,596.4,0,4.7681,1.4247
straight_walk,straight_walk_016,19.0,485.5,0,140.2,1,362.6,0,592.2,0,4.6713,1.361
straight_walk,straight_walk_016,19.1,488.6,0,139.2,1,364.2,0,592.6,0,4.6908,1.3733
straight_walk,straight_walk_016,19.2,491.7,0,141.7,1,362.4,0,594.4,1,4.718,1.3855
straight_walk,straight_walk_016,19.3,494.1,0,137.0,1,364.1,0,603.4,0,4.7742,1.3212
straight_walk,straight_walk_016,19.4,499.6,0,144.7,1,359.3,0,600.6,0,4.7968,1.399
straight_walk,straight_walk_016,19.5,494.7,0,137.5,1,363.0,0,593.6,0,4.7411,1.406
straight_walk,straight_walk_016,19.6,499.7,1,124.3,1,376.2,0,608.2,0,4.8227,1.2782
straight_walk,straight_walk_016,19.7,485.6,0,120.4,1,385.4,0,604.3,0,4.6979,1.1905
straight_walk,straight_walk_016,19.8,495.1,0,126.9,1,373.1,0,609.9,1,4.8029,1.2445
straight_walk,straight_walk_016,19.9,500.2,0,136.4,1,366.7,0,603.2,0,4.8086,1.3557
straight_walk,straight_walk_017,0.0,448.0,0,234.5,1,303.1,0,494.4,0,3.9796,2.0857
straight_walk,straight_walk_017,0.1,456.7,0,236.4,1,300.0,0,489.7,0,4.0176,2.1783
straight_walk,straight_walk_017,0.2,445.1,0,236.4,1,301.3,0,484.3,0,3.9276,2.1411
straight_walk,straight_walk_017,0.3,444.7,0,242.7,1,310.4,0,480.9,0,3.8752,2.1515
straight_walk,straight_walk_017,0.4,441.4,0,238.0,1,310.0,0,484.0,0,3.8815,2.1059
straight_walk,straight_walk_017,0.5,442.7,0,232.3,1,320.2,0,480.1,0,3.873,2.1079
straight_walk,straight_walk_017,0.6,435.1,0,231.1,1,318.7,0,485.7,0,3.8535,2.0289
straight_walk,straight_walk_017,0.7,435.7,0,232.2,1,318.1,0,483.7,0,3.849,2.0484
straight_walk,straight_walk_017,0.8,434.4,0,235.3,1,312.8,0,478.1,0,3.8242,2.0924
straight_walk,straight_walk_017,0.9,437.9,0,240.6,1,312.3,0,479.4,0,3.8334,2.1137
straight_walk,straight_walk_017,1.0,431.7,0,228.7,1,323.0,0,489.3,0,3.8441,1.9725
straight_walk,straight_walk_017,1.1,430.3,0,241.3,1,319.4,0,484.1,0,3.7878,2.0262
straight_walk,straight_walk_017,1.2,430.0,0,234.0,1,322.5,0,488.7,0,3.8169,1.9761
straight_walk,straight_walk_017,1.3,437.7,0,249.0,1,305.8,0,467.7,0,3.7811,2.2142
